Date,Start Time,Duration,Value,Edit Code,Flow Direction,TOU
8/4/2020,4:00 PM,60,0.355,Direct,,NoTOU
8/4/2020,5:00 PM,60,0.345,Direct,,NoTOU
8/4/2020,6:00 PM,60,0.31,Direct,,NoTOU
8/4/2020,7:00 PM,60,0.26,Direct,,NoTOU
8/4/2020,8:00 PM,60,0.895,Direct,,NoTOU
8/4/2020,9:00 PM,60,0.435,Direct,,NoTOU
8/4/2020,10:00 PM,60,0.705,Direct,,NoTOU
8/4/2020,11:00 PM,60,0.435,Direct,,NoTOU
8/5/2020,12:00 AM,60,0.235,Direct,,NoTOU
8/5/2020,1:00 AM,60,0.19,Direct,,NoTOU
8/5/2020,2:00 AM,60,0.175,Direct,,NoTOU
8/5/2020,3:00 AM,60,0.205,Direct,,NoTOU
8/5/2020,4:00 AM,60,0.17,Direct,,NoTOU
8/5/2020,5:00 AM,60,0.195,Direct,,NoTOU
8/5/2020,6:00 AM,60,0.185,Direct,,NoTOU
8/5/2020,7:00 AM,60,0.3,Direct,,NoTOU
8/5/2020,8:00 AM,60,0.225,Direct,,NoTOU
8/5/2020,9:00 AM,60,0.215,Direct,,NoTOU
8/5/2020,10:00 AM,60,0.275,Direct,,NoTOU
8/5/2020,11:00 AM,60,0.66,Direct,,NoTOU
8/5/2020,12:00 PM,60,0.4,Direct,,NoTOU
8/5/2020,1:00 PM,60,0.995,Direct,,NoTOU
8/5/2020,2:00 PM,60,1.245,Direct,,NoTOU
8/5/2020,3:00 PM,60,0.485,Direct,,NoTOU
8/5/2020,4:00 PM,60,0.225,Direct,,NoTOU
8/5/2020,5:00 PM,60,0.25,Direct,,NoTOU
8/5/2020,6:00 PM,60,0.235,Direct,,NoTOU
8/5/2020,7:00 PM,60,0.23,Direct,,NoTOU
8/5/2020,8:00 PM,60,1.26,Direct,,NoTOU
8/5/2020,9:00 PM,60,0.335,Direct,,NoTOU
8/5/2020,10:00 PM,60,0.51,Direct,,NoTOU
8/5/2020,11:00 PM,60,0.255,Direct,,NoTOU
8/6/2020,12:00 AM,60,0.22,Direct,,NoTOU
8/6/2020,1:00 AM,60,0.175,Direct,,NoTOU
8/6/2020,2:00 AM,60,0.195,Direct,,NoTOU
8/6/2020,3:00 AM,60,0.195,Direct,,NoTOU
8/6/2020,4:00 AM,60,0.165,Direct,,NoTOU
8/6/2020,5:00 AM,60,0.2,Direct,,NoTOU
8/6/2020,6:00 AM,60,0.18,Direct,,NoTOU
8/6/2020,7:00 AM,60,0.18,Direct,,NoTOU
8/6/2020,8:00 AM,60,0.235,Direct,,NoTOU
8/6/2020,9:00 AM,60,0.23,Direct,,NoTOU
8/6/2020,10:00 AM,60,0.635,Direct,,NoTOU
8/6/2020,11:00 AM,60,0.4,Direct,,NoTOU
8/6/2020,12:00 PM,60,0.335,Direct,,NoTOU
8/6/2020,1:00 PM,60,0.28,Direct,,NoTOU
8/6/2020,2:00 PM,60,0.835,Direct,,NoTOU
8/6/2020,3:00 PM,60,0.51,Direct,,NoTOU
8/6/2020,4:00 PM,60,0.44,Direct,,NoTOU
8/6/2020,5:00 PM,60,0.23,Direct,,NoTOU
8/6/2020,6:00 PM,60,0.26,Direct,,NoTOU
8/6/2020,7:00 PM,60,0.23,Direct,,NoTOU
8/6/2020,8:00 PM,60,0.535,Direct,,NoTOU
8/6/2020,9:00 PM,60,0.77,Direct,,NoTOU
8/6/2020,10:00 PM,60,1.09,Direct,,NoTOU
8/6/2020,11:00 PM,60,0.355,Direct,,NoTOU
8/7/2020,12:00 AM,60,0.23,Direct,,NoTOU
8/7/2020,1:00 AM,60,0.195,Direct,,NoTOU
8/7/2020,2:00 AM,60,0.22,Direct,,NoTOU
8/7/2020,3:00 AM,60,0.18,Direct,,NoTOU
8/7/2020,4:00 AM,60,0.305,Direct,,NoTOU
8/7/2020,5:00 AM,60,0.225,Direct,,NoTOU
8/7/2020,6:00 AM,60,0.205,Direct,,NoTOU
8/7/2020,7:00 AM,60,0.18,Direct,,NoTOU
8/7/2020,8:00 AM,60,0.24,Direct,,NoTOU
8/7/2020,9:00 AM,60,0.39,Direct,,NoTOU
8/7/2020,10:00 AM,60,0.235,Direct,,NoTOU
8/7/2020,11:00 AM,60,0.695,Direct,,NoTOU
8/7/2020,12:00 PM,60,0.555,Direct,,NoTOU
8/7/2020,1:00 PM,60,0.73,Direct,,NoTOU
8/7/2020,2:00 PM,60,0.4,Direct,,NoTOU
8/7/2020,3:00 PM,60,0.47,Direct,,NoTOU
8/7/2020,4:00 PM,60,0.285,Direct,,NoTOU
8/7/2020,5:00 PM,60,0.26,Direct,,NoTOU
8/7/2020,6:00 PM,60,0.245,Direct,,NoTOU
8/7/2020,7:00 PM,60,0.23,Direct,,NoTOU
8/7/2020,8:00 PM,60,1.255,Direct,,NoTOU
8/7/2020,9:00 PM,60,0.37,Direct,,NoTOU
8/7/2020,10:00 PM,60,0.34,Direct,,NoTOU
8/7/2020,11:00 PM,60,0.5,Direct,,NoTOU
8/8/2020,12:00 AM,60,0.23,Direct,,NoTOU
8/8/2020,1:00 AM,60,0.215,Direct,,NoTOU
8/8/2020,2:00 AM,60,0.175,Direct,,NoTOU
8/8/2020,3:00 AM,60,0.205,Direct,,NoTOU
8/8/2020,4:00 AM,60,0.17,Direct,,NoTOU
8/8/2020,5:00 AM,60,0.205,Direct,,NoTOU
8/8/2020,6:00 AM,60,0.17,Direct,,NoTOU
8/8/2020,7:00 AM,60,0.19,Direct,,NoTOU
8/8/2020,8:00 AM,60,0.14,Direct,,NoTOU
8/8/2020,9:00 AM,60,0.165,Direct,,NoTOU
8/8/2020,10:00 AM,60,0.26,Direct,,NoTOU
8/8/2020,11:00 AM,60,1.06,Direct,,NoTOU
8/8/2020,12:00 PM,60,0.765,Direct,,NoTOU
8/8/2020,1:00 PM,60,0.455,Direct,,NoTOU
8/8/2020,2:00 PM,60,0.37,Direct,,NoTOU
8/8/2020,3:00 PM,60,0.395,Direct,,NoTOU
8/8/2020,4:00 PM,60,0.29,Direct,,NoTOU
8/8/2020,5:00 PM,60,0.215,Direct,,NoTOU
8/8/2020,6:00 PM,60,0.13,Direct,,NoTOU
8/8/2020,7:00 PM,60,0.205,Direct,,NoTOU
8/8/2020,8:00 PM,60,1.345,Direct,,NoTOU
8/8/2020,9:00 PM,60,1.455,Direct,,NoTOU
8/8/2020,10:00 PM,60,0.35,Direct,,NoTOU
8/8/2020,11:00 PM,60,0.53,Direct,,NoTOU
8/9/2020,12:00 AM,60,0.34,Direct,,NoTOU
8/9/2020,1:00 AM,60,0.24,Direct,,NoTOU
8/9/2020,2:00 AM,60,0.215,Direct,,NoTOU
8/9/2020,3:00 AM,60,0.185,Direct,,NoTOU
8/9/2020,4:00 AM,60,0.185,Direct,,NoTOU
8/9/2020,5:00 AM,60,0.19,Direct,,NoTOU
8/9/2020,6:00 AM,60,0.18,Direct,,NoTOU
8/9/2020,7:00 AM,60,0.19,Direct,,NoTOU
8/9/2020,8:00 AM,60,0.175,Direct,,NoTOU
8/9/2020,9:00 AM,60,0.215,Direct,,NoTOU
8/9/2020,10:00 AM,60,0.305,Direct,,NoTOU
8/9/2020,11:00 AM,60,0.505,Direct,,NoTOU
8/9/2020,12:00 PM,60,0.78,Direct,,NoTOU
8/9/2020,1:00 PM,60,0.79,Direct,,NoTOU
8/9/2020,2:00 PM,60,0.385,Direct,,NoTOU
8/9/2020,3:00 PM,60,0.29,Direct,,NoTOU
8/9/2020,4:00 PM,60,0.31,Direct,,NoTOU
8/9/2020,5:00 PM,60,0.855,Direct,,NoTOU
8/9/2020,6:00 PM,60,0.425,Direct,,NoTOU
8/9/2020,7:00 PM,60,0.705,Direct,,NoTOU
8/9/2020,8:00 PM,60,1.155,Direct,,NoTOU
8/9/2020,9:00 PM,60,0.575,Direct,,NoTOU
8/9/2020,10:00 PM,60,1.475,Direct,,NoTOU
8/9/2020,11:00 PM,60,0.315,Direct,,NoTOU
8/10/2020,12:00 AM,60,0.32,Direct,,NoTOU
8/10/2020,1:00 AM,60,0.22,Direct,,NoTOU
8/10/2020,2:00 AM,60,0.21,Direct,,NoTOU
8/10/2020,3:00 AM,60,0.195,Direct,,NoTOU
8/10/2020,4:00 AM,60,0.21,Direct,,NoTOU
8/10/2020,5:00 AM,60,0.195,Direct,,NoTOU
8/10/2020,6:00 AM,60,0.21,Direct,,NoTOU
8/10/2020,7:00 AM,60,0.175,Direct,,NoTOU
8/10/2020,8:00 AM,60,0.155,Direct,,NoTOU
8/10/2020,9:00 AM,60,0.53,Direct,,NoTOU
8/10/2020,10:00 AM,60,0.255,Direct,,NoTOU
8/10/2020,11:00 AM,60,0.375,Direct,,NoTOU
8/10/2020,12:00 PM,60,1.61,Direct,,NoTOU
8/10/2020,1:00 PM,60,0.37,Direct,,NoTOU
8/10/2020,2:00 PM,60,1.025,Direct,,NoTOU
8/10/2020,3:00 PM,60,0.965,Direct,,NoTOU
8/10/2020,4:00 PM,60,0.315,Direct,,NoTOU
8/10/2020,5:00 PM,60,0.295,Direct,,NoTOU
8/10/2020,6:00 PM,60,0.23,Direct,,NoTOU
8/10/2020,7:00 PM,60,0.25,Direct,,NoTOU
8/10/2020,8:00 PM,60,0.825,Direct,,NoTOU
8/10/2020,9:00 PM,60,0.95,Direct,,NoTOU
8/10/2020,10:00 PM,60,0.54,Direct,,NoTOU
8/10/2020,11:00 PM,60,0.405,Direct,,NoTOU
8/11/2020,12:00 AM,60,0.24,Direct,,NoTOU
8/11/2020,1:00 AM,60,0.21,Direct,,NoTOU
8/11/2020,2:00 AM,60,0.18,Direct,,NoTOU
8/11/2020,3:00 AM,60,0.185,Direct,,NoTOU
8/11/2020,4:00 AM,60,0.195,Direct,,NoTOU
8/11/2020,5:00 AM,60,0.17,Direct,,NoTOU
8/11/2020,6:00 AM,60,0.19,Direct,,NoTOU
8/11/2020,7:00 AM,60,0.185,Direct,,NoTOU
8/11/2020,8:00 AM,60,0.195,Direct,,NoTOU
8/11/2020,9:00 AM,60,0.52,Direct,,NoTOU
8/11/2020,10:00 AM,60,0.475,Direct,,NoTOU
8/11/2020,11:00 AM,60,0.305,Direct,,NoTOU
8/11/2020,12:00 PM,60,0.295,Direct,,NoTOU
8/11/2020,1:00 PM,60,0.325,Direct,,NoTOU
8/11/2020,2:00 PM,60,0.565,Direct,,NoTOU
8/11/2020,3:00 PM,60,0.27,Direct,,NoTOU
8/11/2020,4:00 PM,60,0.23,Direct,,NoTOU
8/11/2020,5:00 PM,60,0.29,Direct,,NoTOU
8/11/2020,6:00 PM,60,0.265,Direct,,NoTOU
8/11/2020,7:00 PM,60,0.285,Direct,,NoTOU
8/11/2020,8:00 PM,60,1.595,Direct,,NoTOU
8/11/2020,9:00 PM,60,1.07,Direct,,NoTOU
8/11/2020,10:00 PM,60,0.4,Direct,,NoTOU
8/11/2020,11:00 PM,60,1.025,Direct,,NoTOU
8/12/2020,12:00 AM,60,0.215,Direct,,NoTOU
8/12/2020,1:00 AM,60,0.185,Direct,,NoTOU
8/12/2020,2:00 AM,60,0.195,Direct,,NoTOU
8/12/2020,3:00 AM,60,0.195,Direct,,NoTOU
8/12/2020,4:00 AM,60,0.165,Direct,,NoTOU
8/12/2020,5:00 AM,60,0.195,Direct,,NoTOU
8/12/2020,6:00 AM,60,0.17,Direct,,NoTOU
8/12/2020,7:00 AM,60,0.185,Direct,,NoTOU
8/12/2020,8:00 AM,60,0.215,Direct,,NoTOU
8/12/2020,9:00 AM,60,0.485,Direct,,NoTOU
8/12/2020,10:00 AM,60,0.195,Direct,,NoTOU
8/12/2020,11:00 AM,60,0.475,Direct,,NoTOU
8/12/2020,12:00 PM,60,0.465,Direct,,NoTOU
8/12/2020,1:00 PM,60,0.84,Direct,,NoTOU
8/12/2020,2:00 PM,60,0.345,Direct,,NoTOU
8/12/2020,3:00 PM,60,0.32,Direct,,NoTOU
8/12/2020,4:00 PM,60,0.32,Direct,,NoTOU
8/12/2020,5:00 PM,60,0.395,Direct,,NoTOU
8/12/2020,6:00 PM,60,0.23,Direct,,NoTOU
8/12/2020,7:00 PM,60,0.33,Direct,,NoTOU
8/12/2020,8:00 PM,60,1.255,Direct,,NoTOU
8/12/2020,9:00 PM,60,0.385,Direct,,NoTOU
8/12/2020,10:00 PM,60,0.315,Direct,,NoTOU
8/12/2020,11:00 PM,60,0.565,Direct,,NoTOU
8/13/2020,12:00 AM,60,0.315,Direct,,NoTOU
8/13/2020,1:00 AM,60,0.225,Direct,,NoTOU
8/13/2020,2:00 AM,60,0.23,Direct,,NoTOU
8/13/2020,3:00 AM,60,0.185,Direct,,NoTOU
8/13/2020,4:00 AM,60,0.19,Direct,,NoTOU
8/13/2020,5:00 AM,60,0.205,Direct,,NoTOU
8/13/2020,6:00 AM,60,0.18,Direct,,NoTOU
8/13/2020,7:00 AM,60,0.19,Direct,,NoTOU
8/13/2020,8:00 AM,60,0.375,Direct,,NoTOU
8/13/2020,9:00 AM,60,0.245,Direct,,NoTOU
8/13/2020,10:00 AM,60,0.605,Direct,,NoTOU
8/13/2020,11:00 AM,60,0.535,Direct,,NoTOU
8/13/2020,12:00 PM,60,0.735,Direct,,NoTOU
8/13/2020,1:00 PM,60,0.375,Direct,,NoTOU
8/13/2020,2:00 PM,60,1.2,Direct,,NoTOU
8/13/2020,3:00 PM,60,0.39,Direct,,NoTOU
8/13/2020,4:00 PM,60,0.305,Direct,,NoTOU
8/13/2020,5:00 PM,60,0.19,Direct,,NoTOU
8/13/2020,6:00 PM,60,0.225,Direct,,NoTOU
8/13/2020,7:00 PM,60,0.61,Direct,,NoTOU
8/13/2020,8:00 PM,60,1.055,Direct,,NoTOU
8/13/2020,9:00 PM,60,0.405,Direct,,NoTOU
8/13/2020,10:00 PM,60,0.425,Direct,,NoTOU
8/13/2020,11:00 PM,60,0.405,Direct,,NoTOU
8/14/2020,12:00 AM,60,0.305,Direct,,NoTOU
8/14/2020,1:00 AM,60,0.21,Direct,,NoTOU
8/14/2020,2:00 AM,60,0.195,Direct,,NoTOU
8/14/2020,3:00 AM,60,0.19,Direct,,NoTOU
8/14/2020,4:00 AM,60,0.19,Direct,,NoTOU
8/14/2020,5:00 AM,60,0.195,Direct,,NoTOU
8/14/2020,6:00 AM,60,0.18,Direct,,NoTOU
8/14/2020,7:00 AM,60,0.195,Direct,,NoTOU
8/14/2020,8:00 AM,60,0.175,Direct,,NoTOU
8/14/2020,9:00 AM,60,0.21,Direct,,NoTOU
8/14/2020,10:00 AM,60,0.385,Direct,,NoTOU
8/14/2020,11:00 AM,60,0.52,Direct,,NoTOU
8/14/2020,12:00 PM,60,0.765,Direct,,NoTOU
8/14/2020,1:00 PM,60,0.525,Direct,,NoTOU
8/14/2020,2:00 PM,60,0.69,Direct,,NoTOU
8/14/2020,3:00 PM,60,0.37,Direct,,NoTOU
8/14/2020,4:00 PM,60,0.315,Direct,,NoTOU
8/14/2020,5:00 PM,60,0.265,Direct,,NoTOU
8/14/2020,6:00 PM,60,0.19,Direct,,NoTOU
8/14/2020,7:00 PM,60,0.23,Direct,,NoTOU
8/14/2020,8:00 PM,60,1.55,Direct,,NoTOU
8/14/2020,9:00 PM,60,0.705,Direct,,NoTOU
8/14/2020,10:00 PM,60,0.445,Direct,,NoTOU
8/14/2020,11:00 PM,60,0.55,Direct,,NoTOU
8/15/2020,12:00 AM,60,0.335,Direct,,NoTOU
8/15/2020,1:00 AM,60,0.24,Direct,,NoTOU
8/15/2020,2:00 AM,60,0.25,Direct,,NoTOU
8/15/2020,3:00 AM,60,0.23,Direct,,NoTOU
8/15/2020,4:00 AM,60,0.215,Direct,,NoTOU
8/15/2020,5:00 AM,60,0.24,Direct,,NoTOU
8/15/2020,6:00 AM,60,0.2,Direct,,NoTOU
8/15/2020,7:00 AM,60,0.18,Direct,,NoTOU
8/15/2020,8:00 AM,60,0.2,Direct,,NoTOU
8/15/2020,9:00 AM,60,0.17,Direct,,NoTOU
8/15/2020,10:00 AM,60,0.205,Direct,,NoTOU
8/15/2020,11:00 AM,60,0.575,Direct,,NoTOU
8/15/2020,12:00 PM,60,0.265,Direct,,NoTOU
8/15/2020,1:00 PM,60,0.825,Direct,,NoTOU
8/15/2020,2:00 PM,60,0.52,Direct,,NoTOU
8/15/2020,3:00 PM,60,0.425,Direct,,NoTOU
8/15/2020,4:00 PM,60,0.345,Direct,,NoTOU
8/15/2020,5:00 PM,60,0.29,Direct,,NoTOU
8/15/2020,6:00 PM,60,0.29,Direct,,NoTOU
8/15/2020,7:00 PM,60,0.465,Direct,,NoTOU
8/15/2020,8:00 PM,60,2.01,Direct,,NoTOU
8/15/2020,9:00 PM,60,0.445,Direct,,NoTOU
8/15/2020,10:00 PM,60,0.585,Direct,,NoTOU
8/15/2020,11:00 PM,60,0.29,Direct,,NoTOU
8/16/2020,12:00 AM,60,0.21,Direct,,NoTOU
8/16/2020,1:00 AM,60,0.205,Direct,,NoTOU
8/16/2020,2:00 AM,60,0.205,Direct,,NoTOU
8/16/2020,3:00 AM,60,0.225,Direct,,NoTOU
8/16/2020,4:00 AM,60,0.215,Direct,,NoTOU
8/16/2020,5:00 AM,60,0.2,Direct,,NoTOU
8/16/2020,6:00 AM,60,0.19,Direct,,NoTOU
8/16/2020,7:00 AM,60,0.19,Direct,,NoTOU
8/16/2020,8:00 AM,60,0.195,Direct,,NoTOU
8/16/2020,9:00 AM,60,0.195,Direct,,NoTOU
8/16/2020,10:00 AM,60,0.53,Direct,,NoTOU
8/16/2020,11:00 AM,60,0.185,Direct,,NoTOU
8/16/2020,12:00 PM,60,0.405,Direct,,NoTOU
8/16/2020,1:00 PM,60,0.415,Direct,,NoTOU
8/16/2020,2:00 PM,60,0.88,Direct,,NoTOU
8/16/2020,3:00 PM,60,0.78,Direct,,NoTOU
8/16/2020,4:00 PM,60,0.28,Direct,,NoTOU
8/16/2020,5:00 PM,60,0.295,Direct,,NoTOU
8/16/2020,6:00 PM,60,0.285,Direct,,NoTOU
8/16/2020,7:00 PM,60,0.415,Direct,,NoTOU
8/16/2020,8:00 PM,60,0.8,Direct,,NoTOU
8/16/2020,9:00 PM,60,1.09,Direct,,NoTOU
8/16/2020,10:00 PM,60,0.57,Direct,,NoTOU
8/16/2020,11:00 PM,60,0.585,Direct,,NoTOU
8/17/2020,12:00 AM,60,0.285,Direct,,NoTOU
8/17/2020,1:00 AM,60,0.275,Direct,,NoTOU
8/17/2020,2:00 AM,60,0.24,Direct,,NoTOU
8/17/2020,3:00 AM,60,0.245,Direct,,NoTOU
8/17/2020,4:00 AM,60,0.245,Direct,,NoTOU
8/17/2020,5:00 AM,60,0.225,Direct,,NoTOU
8/17/2020,6:00 AM,60,0.195,Direct,,NoTOU
8/17/2020,7:00 AM,60,0.19,Direct,,NoTOU
8/17/2020,8:00 AM,60,0.2,Direct,,NoTOU
8/17/2020,9:00 AM,60,0.27,Direct,,NoTOU
8/17/2020,10:00 AM,60,0.5,Direct,,NoTOU
8/17/2020,11:00 AM,60,0.705,Direct,,NoTOU
8/17/2020,12:00 PM,60,0.51,Direct,,NoTOU
8/17/2020,1:00 PM,60,0.365,Direct,,NoTOU
8/17/2020,2:00 PM,60,0.27,Direct,,NoTOU
8/17/2020,3:00 PM,60,0.625,Direct,,NoTOU
8/17/2020,4:00 PM,60,0.42,Direct,,NoTOU
8/17/2020,5:00 PM,60,0.28,Direct,,NoTOU
8/17/2020,6:00 PM,60,0.27,Direct,,NoTOU
8/17/2020,7:00 PM,60,0.29,Direct,,NoTOU
8/17/2020,8:00 PM,60,0.485,Direct,,NoTOU
8/17/2020,9:00 PM,60,2.085,Direct,,NoTOU
8/17/2020,10:00 PM,60,0.8,Direct,,NoTOU
8/17/2020,11:00 PM,60,0.29,Direct,,NoTOU
8/18/2020,12:00 AM,60,0.31,Direct,,NoTOU
8/18/2020,1:00 AM,60,0.245,Direct,,NoTOU
8/18/2020,2:00 AM,60,0.23,Direct,,NoTOU
8/18/2020,3:00 AM,60,0.24,Direct,,NoTOU
8/18/2020,4:00 AM,60,0.24,Direct,,NoTOU
8/18/2020,5:00 AM,60,0.23,Direct,,NoTOU
8/18/2020,6:00 AM,60,0.22,Direct,,NoTOU
8/18/2020,7:00 AM,60,0.225,Direct,,NoTOU
8/18/2020,8:00 AM,60,0.265,Direct,,NoTOU
8/18/2020,9:00 AM,60,0.565,Direct,,NoTOU
8/18/2020,10:00 AM,60,0.255,Direct,,NoTOU
8/18/2020,11:00 AM,60,0.25,Direct,,NoTOU
8/18/2020,12:00 PM,60,0.645,Direct,,NoTOU
8/18/2020,1:00 PM,60,0.665,Direct,,NoTOU
8/18/2020,2:00 PM,60,0.33,Direct,,NoTOU
8/18/2020,3:00 PM,60,0.4,Direct,,NoTOU
8/18/2020,4:00 PM,60,0.385,Direct,,NoTOU
8/18/2020,5:00 PM,60,0.32,Direct,,NoTOU
8/18/2020,6:00 PM,60,0.305,Direct,,NoTOU
8/18/2020,7:00 PM,60,0.285,Direct,,NoTOU
8/18/2020,8:00 PM,60,1.125,Direct,,NoTOU
8/18/2020,9:00 PM,60,0.39,Direct,,NoTOU
8/18/2020,10:00 PM,60,0.555,Direct,,NoTOU
8/18/2020,11:00 PM,60,0.285,Direct,,NoTOU
8/19/2020,12:00 AM,60,0.26,Direct,,NoTOU
8/19/2020,1:00 AM,60,0.275,Direct,,NoTOU
8/19/2020,2:00 AM,60,0.27,Direct,,NoTOU
8/19/2020,3:00 AM,60,0.245,Direct,,NoTOU
8/19/2020,4:00 AM,60,0.235,Direct,,NoTOU
8/19/2020,5:00 AM,60,0.235,Direct,,NoTOU
8/19/2020,6:00 AM,60,0.355,Direct,,NoTOU
8/19/2020,7:00 AM,60,0.27,Direct,,NoTOU
8/19/2020,8:00 AM,60,0.21,Direct,,NoTOU
8/19/2020,9:00 AM,60,0.31,Direct,,NoTOU
8/19/2020,10:00 AM,60,0.295,Direct,,NoTOU
8/19/2020,11:00 AM,60,1.085,Direct,,NoTOU
8/19/2020,12:00 PM,60,0.445,Direct,,NoTOU
8/19/2020,1:00 PM,60,0.885,Direct,,NoTOU
8/19/2020,2:00 PM,60,0.91,Direct,,NoTOU
8/19/2020,3:00 PM,60,0.485,Direct,,NoTOU
8/19/2020,4:00 PM,60,0.365,Direct,,NoTOU
8/19/2020,5:00 PM,60,0.335,Direct,,NoTOU
8/19/2020,6:00 PM,60,0.305,Direct,,NoTOU
8/19/2020,7:00 PM,60,0.465,Direct,,NoTOU
8/19/2020,8:00 PM,60,1.065,Direct,,NoTOU
8/19/2020,9:00 PM,60,0.745,Direct,,NoTOU
8/19/2020,10:00 PM,60,0.7,Direct,,NoTOU
8/19/2020,11:00 PM,60,0.365,Direct,,NoTOU
8/20/2020,12:00 AM,60,0.29,Direct,,NoTOU
8/20/2020,1:00 AM,60,0.24,Direct,,NoTOU
8/20/2020,2:00 AM,60,0.24,Direct,,NoTOU
8/20/2020,3:00 AM,60,0.23,Direct,,NoTOU
8/20/2020,4:00 AM,60,0.23,Direct,,NoTOU
8/20/2020,5:00 AM,60,0.23,Direct,,NoTOU
8/20/2020,6:00 AM,60,0.23,Direct,,NoTOU
8/20/2020,7:00 AM,60,0.185,Direct,,NoTOU
8/20/2020,8:00 AM,60,0.21,Direct,,NoTOU
8/20/2020,9:00 AM,60,0.335,Direct,,NoTOU
8/20/2020,10:00 AM,60,0.42,Direct,,NoTOU
8/20/2020,11:00 AM,60,0.56,Direct,,NoTOU
8/20/2020,12:00 PM,60,0.825,Direct,,NoTOU
8/20/2020,1:00 PM,60,0.475,Direct,,NoTOU
8/20/2020,2:00 PM,60,1.525,Direct,,NoTOU
8/20/2020,3:00 PM,60,0.7,Direct,,NoTOU
8/20/2020,4:00 PM,60,0.295,Direct,,NoTOU
8/20/2020,5:00 PM,60,0.335,Direct,,NoTOU
8/20/2020,6:00 PM,60,0.31,Direct,,NoTOU
8/20/2020,7:00 PM,60,0.23,Direct,,NoTOU
8/20/2020,8:00 PM,60,0.54,Direct,,NoTOU
8/20/2020,9:00 PM,60,1.095,Direct,,NoTOU
8/20/2020,10:00 PM,60,0.55,Direct,,NoTOU
8/20/2020,11:00 PM,60,1.56,Direct,,NoTOU
8/21/2020,12:00 AM,60,0.295,Direct,,NoTOU
8/21/2020,1:00 AM,60,0.27,Direct,,NoTOU
8/21/2020,2:00 AM,60,0.25,Direct,,NoTOU
8/21/2020,3:00 AM,60,0.245,Direct,,NoTOU
8/21/2020,4:00 AM,60,0.23,Direct,,NoTOU
8/21/2020,5:00 AM,60,0.225,Direct,,NoTOU
8/21/2020,6:00 AM,60,0.195,Direct,,NoTOU
8/21/2020,7:00 AM,60,0.205,Direct,,NoTOU
8/21/2020,8:00 AM,60,0.205,Direct,,NoTOU
8/21/2020,9:00 AM,60,0.265,Direct,,NoTOU
8/21/2020,10:00 AM,60,0.66,Direct,,NoTOU
8/21/2020,11:00 AM,60,0.27,Direct,,NoTOU
8/21/2020,12:00 PM,60,0.79,Direct,,NoTOU
8/21/2020,1:00 PM,60,0.97,Direct,,NoTOU
8/21/2020,2:00 PM,60,1.72,Direct,,NoTOU
8/21/2020,3:00 PM,60,0.34,Direct,,NoTOU
8/21/2020,4:00 PM,60,0.31,Direct,,NoTOU
8/21/2020,5:00 PM,60,0.3,Direct,,NoTOU
8/21/2020,6:00 PM,60,0.29,Direct,,NoTOU
8/21/2020,7:00 PM,60,0.87,Direct,,NoTOU
8/21/2020,8:00 PM,60,1.19,Direct,,NoTOU
8/21/2020,9:00 PM,60,0.44,Direct,,NoTOU
8/21/2020,10:00 PM,60,0.565,Direct,,NoTOU
8/21/2020,11:00 PM,60,0.315,Direct,,NoTOU
8/22/2020,12:00 AM,60,0.285,Direct,,NoTOU
8/22/2020,1:00 AM,60,0.29,Direct,,NoTOU
8/22/2020,2:00 AM,60,0.275,Direct,,NoTOU
8/22/2020,3:00 AM,60,0.255,Direct,,NoTOU
8/22/2020,4:00 AM,60,0.25,Direct,,NoTOU
8/22/2020,5:00 AM,60,0.25,Direct,,NoTOU
8/22/2020,6:00 AM,60,0.25,Direct,,NoTOU
8/22/2020,7:00 AM,60,0.245,Direct,,NoTOU
8/22/2020,8:00 AM,60,0.24,Direct,,NoTOU
8/22/2020,9:00 AM,60,0.235,Direct,,NoTOU
8/22/2020,10:00 AM,60,0.255,Direct,,NoTOU
8/22/2020,11:00 AM,60,0.715,Direct,,NoTOU
8/22/2020,12:00 PM,60,0.505,Direct,,NoTOU
8/22/2020,1:00 PM,60,0.605,Direct,,NoTOU
8/22/2020,2:00 PM,60,0.765,Direct,,NoTOU
8/22/2020,3:00 PM,60,0.65,Direct,,NoTOU
8/22/2020,4:00 PM,60,0.37,Direct,,NoTOU
8/22/2020,5:00 PM,60,0.45,Direct,,NoTOU
8/22/2020,6:00 PM,60,1.56,Direct,,NoTOU
8/22/2020,7:00 PM,60,0.385,Direct,,NoTOU
8/22/2020,8:00 PM,60,0.605,Direct,,NoTOU
8/22/2020,9:00 PM,60,0.69,Direct,,NoTOU
8/22/2020,10:00 PM,60,1.08,Direct,,NoTOU
8/22/2020,11:00 PM,60,0.665,Direct,,NoTOU
8/23/2020,12:00 AM,60,0.34,Direct,,NoTOU
8/23/2020,1:00 AM,60,0.3,Direct,,NoTOU
8/23/2020,2:00 AM,60,0.275,Direct,,NoTOU
8/23/2020,3:00 AM,60,0.265,Direct,,NoTOU
8/23/2020,4:00 AM,60,0.27,Direct,,NoTOU
8/23/2020,5:00 AM,60,0.245,Direct,,NoTOU
8/23/2020,6:00 AM,60,0.27,Direct,,NoTOU
8/23/2020,7:00 AM,60,0.24,Direct,,NoTOU
8/23/2020,8:00 AM,60,0.245,Direct,,NoTOU
8/23/2020,9:00 AM,60,0.27,Direct,,NoTOU
